gene_id	NA.	X300_cells_rep1	X300_cells_rep2	X300_cells_rep3	X300_cells_noGSKi_rep1	X300_cells_noGSKi_rep2	X300_cells_noGSKi_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000013584	Aldh1a2	897.539009877899	835.10402029994	603.140719513626	6200.45216882062	6373.88151232134	4804.84624092259	3285.827278626	2.89504786307239	0.20575809442569	14.0701529684799	5.79439328091723e-45	4.34482922847444e-42
ENSMUSG00000027559	Car3	57.6221997636518	44.578506421705	43.3838061404538	434.839495834935	352.552611985735	264.046504496995	199.503854107246	2.85001197244397	0.20316051561891	14.0283753649752	1.04518565187916e-44	7.42466881232265e-42
ENSMUSG00000039316	Rftn1	196.306138177865	211.995563872108	191.523631985906	762.963794297535	642.493421296408	562.098998209512	427.896924639889	1.71330164409119	0.125563584637205	13.6448927373449	2.16531874273759e-42	1.46126535353647e-39
ENSMUSG00000022483	Col2a1	409.21528306729	414.084792983837	429.605494951811	90.7577846811447	92.4728162585535	133.023428401895	261.526600057422	-1.98708709150791	0.148109482043879	-13.4163394813521	4.85088473207725e-41	3.11773291565936e-38
ENSMUSG00000037206	Islr	216.81573470391	167.417057450403	205.279472957269	3.98935317279757	7.70606802154613	16.0028184543633	102.868417460048	-4.41463287264246	0.330858416138789	-13.3429668320439	1.30173878857337e-40	7.98616746789761e-38
ENSMUSG00000042834	Nrep	1207.13625267583	1076.81858845318	1088.82771996407	510.637206118089	530.75543498399	520.091599766808	822.377800326995	-1.11120373532962	0.0839580526653177	-13.2352252113233	5.49318308456338e-40	3.22354313445008e-37
ENSMUSG00000055210	Foxd2	196.306138177865	175.342125258706	189.407348759542	2.99201487959818	7.70606802154613	14.0024661475679	97.6260268741376	-4.50723643256054	0.3409757455303	-13.2186423569533	6.84889948948892e-40	3.85164985040133e-37
ENSMUSG00000024619	Cdx1	656.307088833458	667.686962849537	589.384878542263	4357.37100298814	3919.4988474589	2849.50186103007	2173.29177361706	2.53964954573874	0.192493776300354	13.1934112081424	9.57523884317909e-40	5.16947994665553e-37
ENSMUSG00000038227	Hoxa9	162.123477301122	231.808233392866	172.477082948633	8.97604463879453	13.4856190377057	13.0022899941702	100.312124552215	-3.99601734052579	0.306646744103875	-13.0313379070875	8.11717287474766e-39	4.2137493188642e-36
ENSMUSG00000039910	Cited2	1445.4382313594	1489.91274796098	1369.23524745725	2957.1080393362	2811.75156936164	2494.43932657388	2094.64752700823	0.940622015638209	0.0725133195856621	12.9717136246538	1.77027819907597e-38	8.8494240196031e-36
ENSMUSG00000008035	Mid1ip1	225.605561786501	235.770767297017	176.709649401361	562.498797364457	651.162747820648	647.113971248317	416.476915819717	1.54195981741453	0.121069555099314	12.7361483747888	3.72327059322273e-37	1.79474939988311e-34
ENSMUSG00000027985	Lef1	1039.15289065298	1093.65935754583	1141.73480062316	2007.64198421038	2023.80611415855	2319.40849972928	1604.23394115336	0.955936440226847	0.0752053800742969	12.7110113569329	5.13657886523871e-37	2.39063465324575e-34
ENSMUSG00000052396	Mogat2	88.8749182795308	98.072714127751	91.0001787336348	506.647852945291	444.062169741596	310.054607553289	256.452073563515	2.18146809862718	0.173407361984193	12.5800200964134	2.71960686352688e-36	1.22355112790074e-33
ENSMUSG00000048027	Rgmb	492.230316625094	360.590585277791	402.093813009084	103.723182492737	97.2891087720199	129.022723788304	264.158288327505	-1.92825547785829	0.155304940985369	-12.4159313002151	2.14179971931161e-35	9.32511961662867e-33
ENSMUSG00000019055	Plod1	331.083486777593	261.527237674003	330.140183312722	79.7870634559514	69.3546121939151	60.0105692038625	188.650525436341	-2.14095898057681	0.172622969346021	-12.402515080628	2.53247952360788e-35	1.06815237906673e-32
ENSMUSG00000051159	Cited1	578.175292543761	624.09908990387	573.512754344536	1453.12189319151	1348.56190377057	1140.20081487339	952.94529143794	1.15029624070745	0.0933449202384953	12.3230727260621	6.80510325265917e-35	2.7832872303376e-32
ENSMUSG00000029168	Dpysl5	292.994236086365	327.899680568541	330.140183312722	825.796106769097	768.680285149226	690.121545844418	539.272006288395	1.26509759214685	0.103621520528194	12.2088306145116	2.78868419784843e-34	1.10702560642236e-31
ENSMUSG00000070327	Rnf213	92.7815080940157	103.02588150794	124.860710355452	498.669146599696	393.009469098852	343.060420615414	259.234522711895	1.94758538769175	0.162660996959026	11.9732783156514	4.90514533243568e-33	1.8915641871967e-30
ENSMUSG00000064373	Selenop	320.340364787759	248.64900248551	326.965758473176	76.7950485763532	73.2076462046882	60.0105692038625	184.328064955225	-2.09194000552019	0.175117826155636	-11.9458998061167	6.82081353953131e-33	2.55723667619595e-30
ENSMUSG00000038526	Car14	804.757501783883	792.506780830311	767.152669556805	315.158900651008	367.964748028828	386.067995211515	572.268099343725	-1.1450151873681	0.0980977056492401	-11.6721913095729	1.7680944961057e-31	6.44972200376722e-29
ENSMUSG00000059246	Foxb1	351.593083303638	368.515653086095	362.942573321357	945.476701953024	868.859169429326	725.127711213338	603.75248205113	1.22963252079607	0.106104963660127	11.5888312702769	4.6949497978405e-31	1.66757203740666e-28
ENSMUSG00000025219	Fgf8	1409.30227557542	1353.20532826776	1218.97913838543	2683.83734699956	3062.19878006189	2324.40938049627	2008.65537496439	1.01911503172908	0.0885856497324531	11.5042903089498	1.25517564752841e-30	4.34387326017715e-28
ENSMUSG00000042821	Snai1	159.193534940259	202.089229111729	194.698056825451	581.448224935246	594.330496161745	450.079269028968	363.6398018339	1.54932556396318	0.135004981029302	11.4760622323032	1.74027288625434e-30	5.87211578644371e-28
ENSMUSG00000032291	Crabp1	1164.16376471649	1306.64555489398	986.187983485438	3207.43995092925	3829.91580670843	3952.69615822774	2407.84153649355	1.66835599644783	0.14604612042296	11.4234872629012	3.19164917715243e-30	1.0506753400982e-27
ENSMUSG00000003436	Dll3	448.281181212139	608.248954287264	559.756913373172	1128.98694790171	1164.57952975616	1197.21085561706	851.177397024584	1.11146667120677	0.0974853789781355	11.4013679062175	4.11600414377402e-30	1.32270733163138e-27
ENSMUSG00000032492	Pth1r	177.749836559062	166.426423974365	209.512039409996	694.147452066777	688.729829425685	449.079092875571	397.607445718576	1.72785799123438	0.151901203658	11.3748801828101	5.57794067396439e-30	1.75082477387203e-27
ENSMUSG00000036030	Prtg	2168.1573470391	2120.94627219712	2156.49260766451	4061.16152990793	3682.53725579636	3350.59011388232	2923.31418774789	0.783443748452927	0.0695041862584642	11.2718929697205	1.80643827045276e-29	5.54124939461385e-27
ENSMUSG00000018973	Hoxb1	734.438885123156	924.26103314335	826.408599894986	1685.50171550697	1730.01227083711	1495.26334932957	1232.64764230586	0.982906019483246	0.0881061631543114	11.1559280791942	6.69901142429034e-29	2.00925682652548e-26
ENSMUSG00000049907	Rasl11b	397.495513623836	375.45008741836	408.442662688175	133.643331288719	146.415292409376	155.027303776645	269.412365200852	-1.44079586406428	0.130447751786362	-11.0450034158037	2.31758846462674e-28	6.80010684936243e-26
ENSMUSG00000049265	Kcnk3	16.6030067115607	9.90633476037889	17.9884074240906	197.47298205348	185.9088910198	105.018496106759	88.8163530126782	3.46055620809575	0.317165538696674	10.910883390157	1.02257780180833e-27	2.93653884915044e-25
ENSMUSG00000017897	Eya2	177.749836559062	131.754252313039	185.174782306815	24.9334573299848	22.1549455619451	30.0052846019312	95.2954264454628	-2.68267948338951	0.250464517713498	-10.7108164776385	9.05595666014322e-27	2.54642181337402e-24
ENSMUSG00000063632	Sox11	2086.11896093492	1908.95070832501	1967.08525890497	1082.11204812134	1148.20413521037	1257.22142482092	1574.94875605292	-0.773783819831294	0.072939074946455	-10.608632209818	2.71697221600298e-26	7.48387224477393e-24
ENSMUSG00000029859	Epha1	79.1084437433186	83.2132119871826	86.7676122809076	305.185517719014	322.691598402244	235.041396048461	185.334630030188	1.79387215470085	0.170572817578629	10.51675278726	7.23233076731464e-26	1.95229536732892e-23
ENSMUSG00000022687	Boc	407.261988160048	339.787282280996	396.803104943175	93.7497995607429	107.884952301646	157.02765608344	250.419130555008	-1.67384496528115	0.162230018290472	-10.3177265398821	5.85941323666043e-25	1.55067647951384e-22
ENSMUSG00000090125	Pou3f1	17.5796541651819	24.7658369009472	32.8023900086358	143.616714220713	155.084618933616	151.026599163054	87.4793022320245	2.58901583007327	0.25211962220616	10.2689977377335	9.72092979761812e-25	2.52314210535484e-22
ENSMUSG00000048826	Dact2	197.282785631486	182.276559590972	174.593366174997	19.9467658639878	25.0447210700249	51.0089838232831	108.358863692458	-2.53195905505233	0.248147219706006	-10.2034552635814	1.9134158309133e-24	4.87271197544091e-22
ENSMUSG00000038119	Cdon	243.185215951683	227.845699488714	192.581773599088	53.8562678327672	60.6852856696757	64.0112738174533	140.36091939323	-1.89501745738388	0.186559978211242	-10.1576848129675	3.06262484727628e-24	7.65486065994221e-22
ENSMUSG00000027173	Depdc7	171.889951837334	127.791718408888	130.151418421361	16.9547509843897	22.1549455619451	27.0047561417381	82.657923559276	-2.70179357997818	0.267771700346885	-10.0899145670664	6.1222778929122e-24	1.50240699492065e-21
ENSMUSG00000047632	Fgfbp3	96.6880979085006	160.482623118138	125.918851968634	355.052432378984	368.928006531521	451.079445182366	259.691576181357	1.61723959722546	0.161744445436036	9.99873345180821	1.54358571475736e-23	3.72031721287144e-21
ENSMUSG00000030554	Synm	66.4120268462428	61.4192755143491	75.1280545359078	272.273354043434	214.806646100598	222.039106054291	152.013077182471	1.8063713821646	0.181382608428427	9.95890067860276	2.30598373665736e-23	5.46032675327446e-21
ENSMUSG00000029163	Emilin1	147.473765496804	125.810451456812	138.616551326816	17.9520892775891	27.9344965781047	23.0040515281473	80.1319009440454	-2.57761786949528	0.259311124460093	-9.94025179159626	2.78123242214053e-23	6.47211965545357e-21
ENSMUSG00000035357	Pdzrn3	181.656426373547	224.873799060601	177.767791014542	468.748997803714	453.694754768528	446.078564415378	325.470055572718	1.22687096362028	0.123502009884532	9.93401617323753	2.96084209276661e-23	6.77330266543575e-21
ENSMUSG00000030699	Tbx6	246.115158312547	298.180676287404	267.709828134995	1311.4998555572	1166.50604676155	851.149906541449	690.19357859919	2.03566079627957	0.205630092874428	9.89962494216584	4.17839069075934e-23	9.39928985886314e-21
ENSMUSG00000000753	Serpinf1	235.372036322713	267.47103853023	227.500446834087	71.8083571103563	84.7667482370074	67.0118022776464	158.98840488534	-1.70695859411873	0.172548333032866	-9.89264030614308	4.48052004212877e-23	9.91370147682165e-21
ENSMUSG00000042942	Greb1l	334.990076592078	421.019227316103	407.384521074993	891.620434120257	814.916693278503	718.126478139554	598.009571753581	1.06020542704484	0.108776392588924	9.74665000200413	1.90656067664484e-22	4.15045958914121e-20
ENSMUSG00000005968	Tuft1	32.2293659695002	34.6721716613261	25.3953987163632	154.587435445906	157.974394441696	139.024485322281	90.6472085928454	2.28726731335333	0.234867224439788	9.73855470387144	2.06469902024883e-22	4.4233718533807e-20
ENSMUSG00000024901	Peli3	69.3419692071065	66.3724428945385	73.0117713095442	241.355866954253	255.263503213715	200.035230679542	150.89679737645	1.74008608434038	0.178835973367706	9.73006745551456	2.24444072071399e-22	4.73331506366823e-20
ENSMUSG00000048528	Nkx1-2	749.088596927474	902.467096670517	750.222403745896	1528.91960347467	1417.91651596449	1348.23745478011	1116.14194526053	0.838218457641987	0.0863827011356642	9.70354534671894	2.91200282311199e-22	6.04666186208346e-20
ENSMUSG00000038932	Tcfl5	75.2018539288338	87.1757458913342	75.1280545359078	294.214796493821	224.439231127531	243.042805275643	166.533747875512	1.6802153712552	0.173818445846494	9.66649634377161	4.18459252131334e-22	8.55749170608578e-20
ENSMUSG00000039115	Itga9	214.862439796668	139.679320121342	204.221331344087	36.9015168483775	41.4201156158104	45.0079269028968	113.682108438197	-2.17931365332193	0.225578950633098	-9.66097965792278	4.41620347976355e-22	8.89634303975652e-20
ENSMUSG00000009418	Nav1	455.117713387487	390.309589558928	438.070627857265	188.496937414685	172.423271982095	197.034702219348	306.908807069968	-1.20232331689176	0.124705356937117	-9.64131250190031	5.3499499775978e-22	1.0618863948182e-19
ENSMUSG00000031673	Cdh11	256.85828030238	186.239093495123	189.407348759542	49.8669146599696	26.0079795727182	59.0103930504647	127.898334973366	-2.23355330487701	0.232297278152784	-9.61506446669595	6.90660731139953e-22	1.35099244756463e-19
ENSMUSG00000038235	F11r	321.317012241381	405.169091699496	403.151954622266	737.032998674351	805.28410825157	720.126830446349	565.346999322569	1.00325041901101	0.104719033716958	9.58040179899547	9.66681274764982e-22	1.86389959507185e-19
ENSMUSG00000031073	Fgf15	63.4820844853792	53.494207706046	46.5582309799992	237.366513781455	235.035074657157	165.029065310622	133.494196153443	1.9602582685672	0.206355147243454	9.49943965417312	2.11022738725459e-21	4.01151254165847e-19
ENSMUSG00000044338	Aplnr	109.384514805576	94.1101802235994	99.4653116390892	825.796106769097	750.378373598054	447.078740568775	387.702204600699	2.73937744171918	0.288896247047145	9.48221885787299	2.48932501457769e-21	4.66644718357709e-19
ENSMUSG00000028532	Cachd1	96.6880979085006	114.913483220395	106.872302931362	344.08171115379	320.765081396858	252.044390656222	205.894177877855	1.52615284159506	0.161247194743811	9.46467840274561	2.94465776149999e-21	5.44438983657059e-19
ENSMUSG00000021892	Sh3bp5	226.582209240123	162.463890070214	157.663100364088	33.9095019687793	37.5670816050374	51.0089838232831	111.532461178587	-2.16019108402526	0.228332763415962	-9.46071449277722	3.05846116627972e-21	5.5783851839564e-19
ENSMUSG00000037843	Vstm2l	15.6263592579395	21.7939364728336	14.8139825845452	113.696565424731	146.415292409376	102.017967646566	69.0606839659986	2.79161501890649	0.296128585551425	9.42703661555736	4.21838297023412e-21	7.59140199323332e-19
ENSMUSG00000039546	Ajap1	100.594687722985	145.62312097757	132.267701647725	306.182856012213	353.515870488429	359.063239069777	232.874579319783	1.42985092887371	0.151785761454685	9.42019142751134	4.50266372892112e-21	7.99637530911163e-19
ENSMUSG00000043342	Hoxd9	209.979202528562	410.122259079686	281.465669106359	31.9148253823806	23.1182040646384	18.0031707611587	162.433888487131	-3.62590668870805	0.386107254286815	-9.39093127220706	5.94720662112944e-21	1.0424603605894e-18
ENSMUSG00000056427	Slit3	82.0383861041823	82.2225785111448	106.872302931362	307.180194305413	285.124516797207	231.04069143487	182.413111680696	1.60555720145236	0.171274723996727	9.37416312218402	6.97267044545035e-21	1.20654016669543e-18
ENSMUSG00000024366	Gfra3	32.2293659695002	48.5410403258565	33.8605316218176	243.350543540652	201.321027062893	131.0230760951	115.054264102636	2.32728478897743	0.248902235782794	9.35019640003696	8.7485123092693e-21	1.49466671693934e-18
ENSMUSG00000015354	Pcolce2	61.5287895781367	69.3443433226522	75.1280545359078	210.438379865072	213.843387597905	221.038929900893	141.886980800094	1.64929951141927	0.176617343892866	9.33826472002499	9.79258273204544e-21	1.65213111418022e-18
ENSMUSG00000027863	Cd2	6.83653217534852	8.915701284341	8.4651329054544	92.7524612675435	104.031918290873	81.0142684252143	50.3360023914624	3.52244384365171	0.379712119771611	9.27661683743565	1.74945255427861e-20	2.91510631174054e-18
ENSMUSG00000017724	Etv4	722.719115679701	760.806509597099	777.734085688623	1204.78465818487	1209.85267938274	1363.24009708108	1006.52285760235	0.740664165118987	0.080100091238604	9.24673310187225	2.31458817087111e-20	3.80975567588383e-18
ENSMUSG00000031074	Fgf3	157.240240033016	129.772985360963	129.09327680818	427.858127782539	406.495088136558	295.051965252324	257.585280562263	1.43968828190228	0.156899100965174	9.17588611436239	4.47875541598532e-20	7.28310383729565e-18
ENSMUSG00000045095	Magi1	109.384514805576	138.688686645304	111.104869384089	289.228105027824	319.801822894164	312.054959860085	213.377159769507	1.35802331043559	0.148160163385569	9.16591396367122	4.91288685472396e-20	7.89395641407253e-18
ENSMUSG00000028078	Dclk2	294.947530993608	268.461672006268	275.116819427268	46.8748997803714	89.5830407504737	105.018496106759	180.000409844125	-1.79554742701989	0.196383212029115	-9.14308004471225	6.06984333278522e-20	9.63819711324731e-18
ENSMUSG00000022817	Itgb5	349.639788396396	386.347055654777	364.000714934539	649.267228872804	721.480618517256	668.117670469669	523.14217947424	0.890555058320865	0.0976431341140811	9.12050874238006	7.47724945360157e-20	1.17349344041e-17
ENSMUSG00000030630	Fah	99.6180402693642	91.1382797954858	91.0001787336348	258.310617938643	276.455190272967	234.041219895064	175.09392115086	1.44785375002418	0.159881656858154	9.05578399971616	1.35590198410801e-19	2.10351828500066e-17
ENSMUSG00000034486	Gbx2	347.686493489154	396.253390415155	354.477440415903	883.641727774662	728.223428036109	648.114147401714	559.73277125545	1.04064766292305	0.114938999475506	9.05391266386314	1.37935151784887e-19	2.1155803905007e-17
ENSMUSG00000007039	Ddah2	2367.39342757783	2209.11265156449	2264.42305220905	1274.59833870882	1350.48842077596	1582.27867467517	1841.38242758522	-0.701450218985498	0.0776371702992583	-9.03497920238084	1.64033619233966e-19	2.4875974817987e-17
ENSMUSG00000026833	Olfm1	152.35700276491	159.4919896421	139.674692939998	355.052432378984	352.552611985735	330.058130621243	248.197810055495	1.19948496243333	0.132939737777175	9.02277214089159	1.83388736749815e-19	2.75021975545806e-17
ENSMUSG00000029860	Zyx	1097.75173787025	1105.54695925828	1086.71143673771	1696.47243673217	1695.33496474015	1597.28131697614	1379.84980871912	0.600677065271189	0.0671321295064873	8.94768376464421	3.63019292260127e-19	5.38425427212631e-17
ENSMUSG00000034648	Lrrn1	246.115158312547	177.323392210782	199.98876489136	58.8429592987641	65.5015781831421	66.0116261242487	135.630579836807	-1.71184252743633	0.192054899739945	-8.91329786302917	4.95366726035972e-19	7.26735293620382e-17
ENSMUSG00000005958	Ephb3	288.110998818259	225.864432536639	260.302836842723	87.7657698015465	104.995176793566	86.0151491922029	175.509060664156	-1.47282969784821	0.16621179027076	-8.86116258930228	7.91842830905533e-19	1.14919383749806e-16
ENSMUSG00000075588	Hoxb2	546.922574027882	526.026375776119	508.966115940446	966.420806110211	893.903890499351	848.149378081256	715.064856739211	0.775354770067633	0.0877788027248162	8.83305246824049	1.01857215379851e-18	1.46251791061898e-16
ENSMUSG00000048332	Lhfp	33.2060134231214	22.7845699488714	16.9302658109088	145.611390807111	134.856190377057	106.018672260157	76.5678504378712	2.3991539863992	0.27285815902105	8.79267819957003	1.46036303667778e-18	2.07479156905684e-16
ENSMUSG00000031383	Dusp9	43.9491354129548	34.6721716613261	34.9186732349994	169.547509843897	184.945632517107	121.021314561123	98.1757395385678	2.06506014975687	0.236674707786925	8.72530981052701	2.65452886387686e-18	3.73210167455687e-16
ENSMUSG00000017697	Ada	57.6221997636518	69.3443433226522	65.6047800172716	257.313279645443	211.916870592519	169.029769924213	138.471873877625	1.7294413250506	0.198693765660607	8.70405429833512	3.20233712534298e-18	4.45587053409837e-16
ENSMUSG00000027102	Hoxd8	111.337809712819	197.13606173154	177.767791014542	26.9281339163836	40.4568571131172	37.0065176757152	98.4388618606862	-2.21747900072669	0.255140701710458	-8.69120052528176	3.58629400378406e-18	4.88931415849226e-16
ENSMUSG00000039405	Prss23	79.1084437433186	93.1195467475615	74.069912922726	0.997338293199392	8.66932652423939	9.00158538057937	44.1610256019374	-3.71772722357918	0.427752985010958	-8.69129463464514	3.58332403819115e-18	4.88931415849226e-16
ENSMUSG00000031503	Col4a2	401.402103438321	338.796648804958	381.98912235863	152.592758859507	176.276305992868	177.031179151394	271.348019767613	-1.14906027826898	0.132234233601561	-8.68958247023421	3.63773940623008e-18	4.90985687658875e-16
ENSMUSG00000046814	Gchfr	252.951690487895	191.192260875313	208.453897796815	65.8243273511599	52.9792176481296	84.0147968854074	142.56936517412	-1.68828966025119	0.195030771189129	-8.65652968481569	4.8634443685989e-18	6.49919887554251e-16
ENSMUSG00000029718	Pcolce	125.987521517137	69.3443433226522	80.4187626018168	10.9707212251933	8.66932652423939	8.00140922718166	50.5653474030367	-3.32024990527533	0.383649307848002	-8.65438784159303	4.95564233064028e-18	6.55748083692666e-16
ENSMUSG00000026193	Fn1	1230.57579156273	1147.15356525188	1103.64170254862	3349.06198856356	2912.89371214444	2349.41378433122	2015.45675740041	1.30649511307147	0.151245650353676	8.63823263688136	5.70892773068672e-18	7.44217916812703e-16
ENSMUSG00000051495	Irf2bp2	444.374591397654	456.682032453467	532.245231430445	240.358528661054	228.292265138304	241.042452968848	357.165850341629	-1.01332910202275	0.117314395348979	-8.63772173063981	5.73450865736987e-18	7.44217916812703e-16
ENSMUSG00000010760	Phlda2	17.5796541651819	21.7939364728336	20.1046906504542	226.395792556262	113.664503317805	90.0158538057937	81.5924051613885	2.8544176573489	0.330522182968223	8.63608497231587	5.81722493738289e-18	7.47762714093875e-16
ENSMUSG00000023991	Foxp4	647.517261750867	529.98890968027	531.187089817264	268.284000870637	298.610135834912	299.052669865915	429.106677969978	-0.981002016764494	0.114205704608231	-8.58978122090928	8.71350822923507e-18	1.10949264688666e-15
ENSMUSG00000030352	Tspan9	514.693208058382	372.478186990246	421.140362046356	201.462335226277	201.321027062893	174.030650691201	314.187628345893	-1.1816524964174	0.137687944746408	-8.58210570717546	9.31519768727978e-18	1.17502077743192e-15
ENSMUSG00000039239	Tgfb2	110.361162259198	119.866650600585	115.337435836816	22.938780743586	22.1549455619451	29.0051084485335	69.9440139084438	-2.22256098190976	0.261413337684546	-8.50209481121342	1.86199634581128e-17	2.32697821105693e-15
ENSMUSG00000032035	Ets1	143.567175682319	115.904116696433	107.930444544544	20.9441041571872	20.2284285565586	34.0059892155221	73.7633764754272	-2.29220753768053	0.270523451386511	-8.47323042025489	2.38679800890058e-17	2.95546905744322e-15
ENSMUSG00000045087	S1pr5	10.7431219898334	6.93443433226522	9.5232745186362	93.7497995607429	103.068659788179	62.0109215106579	47.6717019500525	3.25123265180925	0.384023739292315	8.46622830609553	2.53467105580332e-17	3.11004138547067e-15
ENSMUSG00000029121	Crmp1	149.427060404046	114.913483220395	161.895666816815	385.969919468165	291.86732631606	452.079621335764	259.358846260207	1.4072073045477	0.166443128543679	8.45458335745239	2.80085645360868e-17	3.40569004994201e-15
ENSMUSG00000038236	Hoxa7	573.292055275655	614.192755143491	566.105763052263	92.7524612675435	107.884952301646	174.030650691201	354.7097729553	-2.22707356810389	0.264529516472263	-8.41899837040457	3.79716686550213e-17	4.57592510568591e-15
ENSMUSG00000026739	Bmi1	284.204409003774	295.208775859291	318.500625567722	101.728505906338	128.113380858204	143.025189935872	211.796814521867	-1.26722122586112	0.15155308814668	-8.36156650687744	6.18908904887425e-17	7.39240131793414e-15
ENSMUSG00000075304	Sp5	332.060134231214	296.199409335329	315.326200728176	1224.73142404885	1040.31918290873	774.136342729826	663.795448997021	1.68745592794021	0.202811944482944	8.32029855165714	8.77420198194234e-17	1.03881933465154e-14
ENSMUSG00000031837	Necab2	253.928337941517	286.29307457495	258.186553616359	483.709072201705	596.257013167132	493.08684362507	395.243482521122	0.978639881264297	0.11778269056205	8.308859957217	9.6625873857499e-17	1.13405166909101e-14
ENSMUSG00000051354	Samd3	2.92994236086365	2.97190042811367	3.1744248395454	121.675271770326	100.1788842801	40.0070461359083	45.1562449691428	4.85240825425613	0.587331312206538	8.26179049781319	1.43503410533548e-16	1.6697116654925e-14
ENSMUSG00000073424	Cyp4f15	34.1826608767426	31.7002712332124	25.3953987163632	153.590097152706	130.039897863591	106.018672260157	80.1544996837954	2.09049305044297	0.253478854458554	8.24720884473139	1.62136918109365e-16	1.87039485788213e-14
ENSMUSG00000092035	Peg10	93.7581555476369	58.4473750862354	45.5000893668174	257.313279645443	233.10855765177	186.032764531974	145.693370304979	1.76978138754046	0.215301141186382	8.22002790040202	2.03455843025072e-16	2.32715551975373e-14
